candidate,label,file,bin_index,qT,data,prediction,ratio,error_data,error_total,error_data_ratio,error_total_ratio,chi2dN_file,N_file
entangle_inside_sech,Inside sech entangled,ATLAS_7\ATLAS7-00y10.csv,0,1.0,0.02861,0.028170932219422067,0.9846533456631271,0.00017678800864312036,0.00045452888973468095,0.006179238330762683,0.01588706360484729,0.5836736459345806,6
entangle_inside_sech,Inside sech entangled,ATLAS_7\ATLAS7-00y10.csv,1,3.0,0.05874,0.05809383901795794,0.9889996427980583,0.00030223997088406427,0.000517795072462729,0.005145385953082469,0.008815033579549353,0.5836736459345806,6
entangle_inside_sech,Inside sech entangled,ATLAS_7\ATLAS7-00y10.csv,2,5.0,0.05834,0.058219890990190676,0.9979412236919896,0.0002784385030846129,0.00028537334947195344,0.004772686031618322,0.004891555527458921,0.5836736459345806,6
entangle_inside_sech,Inside sech entangled,ATLAS_7\ATLAS7-00y10.csv,3,7.0,0.04972,0.04993177494704485,1.004259351308223,0.00023892048886606606,0.00032326877899578675,0.004805319566895939,0.006501785579159026,0.5836736459345806,6
entangle_inside_sech,Inside sech entangled,ATLAS_7\ATLAS7-00y10.csv,4,9.0,0.04106,0.04155840501114409,1.0121384561895785,0.00020646065000382035,0.0003505600449454767,0.005028267170088172,0.008537750729310198,0.5836736459345806,6
entangle_inside_sech,Inside sech entangled,ATLAS_7\ATLAS7-00y10.csv,5,11.0,0.03385,0.03434515781424032,1.0146280004206891,0.00018081205712009362,0.0003818662216911205,0.0053415674186142875,0.011281129148925274,0.5836736459345806,6
entangle_inside_sech,Inside sech entangled,ATLAS_7\ATLAS7-10y20.csv,0,1.0,0.02781,0.02780640968387961,0.999870898377548,0.00020490729611216872,0.000444001935283071,0.007368115645888842,0.01596554963261672,3.023514668095496,6
entangle_inside_sech,Inside sech entangled,ATLAS_7\ATLAS7-10y20.csv,1,3.0,0.05802,0.05724307847112004,0.9866094186680462,0.00033924327554131413,0.0005088797330332987,0.005847005783200864,0.008770764099160612,3.023514668095496,6
entangle_inside_sech,Inside sech entangled,ATLAS_7\ATLAS7-10y20.csv,2,5.0,0.05782,0.057263583508740404,0.9903767469515807,0.00030981607446999905,0.000328927124502594,0.005358285618644051,0.005688812253590349,3.023514668095496,6
entangle_inside_sech,Inside sech entangled,ATLAS_7\ATLAS7-10y20.csv,3,7.0,0.04868,0.04927328208997111,1.0121873888654707,0.0002643520380099234,0.0003317505814833793,0.005430403410228501,0.00681492566728388,3.023514668095496,6
entangle_inside_sech,Inside sech entangled,ATLAS_7\ATLAS7-10y20.csv,4,9.0,0.04047,0.04104034782951985,1.014093101791941,0.00022205855083738614,0.00034103776589640054,0.005486991619406626,0.008426927746389931,3.023514668095496,6
entangle_inside_sech,Inside sech entangled,ATLAS_7\ATLAS7-10y20.csv,5,11.0,0.03381,0.033983298416769,1.0051256556275956,0.0001952280717519896,0.0003570026202690625,0.005774270090268844,0.01055908371100451,3.023514668095496,6
entangle_inside_sech,Inside sech entangled,ATLAS_7\ATLAS7-20y24.csv,0,1.0,0.0271,0.028178101198718775,1.0397823320560433,0.0004645869132896449,0.0006732678011859253,0.017143428534673242,0.024843830302063663,1.288415515152556,6
entangle_inside_sech,Inside sech entangled,ATLAS_7\ATLAS7-20y24.csv,1,3.0,0.0568,0.05648833355063264,0.994512914623814,0.0006450186043828503,0.0007532546713607318,0.011355961344768491,0.013261525904238236,1.288415515152556,6
entangle_inside_sech,Inside sech entangled,ATLAS_7\ATLAS7-20y24.csv,2,5.0,0.0564,0.05534798194607721,0.9813471976254824,0.0006020373742551205,0.000632828740692015,0.010674421529346109,0.011220367742766224,1.288415515152556,6
entangle_inside_sech,Inside sech entangled,ATLAS_7\ATLAS7-20y24.csv,3,7.0,0.0471,0.047416098341515174,1.0067112174419357,0.000527175492601847,0.000573751524459231,0.011192685617873607,0.012181561028858406,1.288415515152556,6
entangle_inside_sech,Inside sech entangled,ATLAS_7\ATLAS7-20y24.csv,4,9.0,0.0395,0.03926112997233879,0.9939526575275643,0.00045592652916890016,0.0005251690174366579,0.011542443776427852,0.013295418162953366,1.288415515152556,6
